Game ID,White,Black,Date of Game,Winner,Time Control,Opening,Black ELO,White ELO,Termination,Variant,Game Movelist
4d4b2f177caa216598c20ead119a4a461c77c7f1,Atul17,dosa15,2021.01.21,White,-,King's Indian Attack,1500,1500,Normal,Standard,"Nf3,d5,g3,Nc6,Bg2,e5,O-O,Nf6,d3,Bc5,Nbd2,Bg4,Qe1,O-O,e4,d4,a3,a5,Nb1,h6,h3,Bxf3,Bxf3,g5,Nd2,Qd7,Kg2,Ne7,Nc4,b5,Nxe5,Qe6,Ng4,h5,Nxf6+,Qxf6,e5,Qg6,Bxa8,Rxa8,Qe4,Qxe4+,dxe4,Nc6,f4,gxf4,gxf4,Kg7,h4,Rg8,Kf3,Be7,b4,axb4,axb4,Nxb4,Rg1+,Kh7,Rxg8,Kxg8,Ra8+,Kg7,Rc8,c5,Rc7,Bxh4,e6,Kf8,f5,fxe6,fxe6,c4,Bh6+,Ke8,Ke2,Nxc2,Kd2,d3,Kc3,Ne1,e5,Nf3,Bg7,d2,Kc2,Bg5,Rc8+,Ke7,Bf6+,Bxf6,exf6+,Kxe6,Rc6+,Kf7,Rb6,h4,Rxb5,Kxf6,Rb4,c3,Rf4+,Kg5,Rxf3,Kg4,Rf1,Kg3,Kxc3,Kg2,Rd1,h3,Rxd2+,Kg1,Rd1+,Kg2,Rd2+,Kg1,Kd3,h2,Rxh2,Kxh2"
a7c9711ad4c670b15b82b3a1b8e8cfdb7fcb26bb,Vodatamino,dosa15,2021.01.21,Black,300+0,Van't Kruijs Opening,1500,1447,Time forfeit,Standard,"e3,e5,h3,Nc6,a3,d5,d3,Nf6,Nd2,Bd6,b3,O-O,Bb2,d4,e4,Be6,Rc1,b6,c4,Ne7,Be2,c5,Ngf3,Bd7,O-O,Ng6,Kh1,Nf4,Rg1,Qe7,Nf1,Ne8,Rc2,Bc7,Bc1,g5,g4,f6,Bxf4,gxf4,N3h2,Ng7,f3,Rad8,Qe1,Qe8,Qf2,Bd6,Qg2,Qg6,h4,Be6,g5,fxg5,Qxg5,Qxg5,hxg5,Be7,g6,h5,Bd1,Bh3,Nd2,Bh4,Nb1,Bg3,a4,Rf6,Na3,a6,Rd2,Rxg6,Be2,Rdd6,Nc2,h4,Ng4,Bxg4,fxg4,Rg5,Bf1,Ne6,Bh3,Rd7,Re2,Rdg7,Ne1,Nf8,Ng2,Nh7,Rb2,Nf6,b4,Nxg4,Bxg4,Rxg4,bxc5,bxc5,Rb8+,Kh7,Rb6,h3,Ne1,Bf2,Rxg4,Rxg4,Rb7+,Kh6,Rb6+,Kh5"
9dcedf0d9e0a22de8b3dab6c02220fe7d6019eef,dosa15,mile-lile,2020.08.20,Black,120+0,Pirc Defense: Roscher Gambit,1486,1566,Time forfeit,Standard,"e4,d6,Nf3,Nf6,d4,Nbd7,Nc3,g6,Bc4,Bg7,Bg5,O-O,O-O,c6,d5,b5,dxc6,bxc4,cxd7,Nxd7,Nd5,f6,Be3,Bb7,Nf4,Qe8,b3,e5,Nd5,Qd8,bxc4,f5,exf5,Bxd5,cxd5,Rxf5,Bg5,Bf6,Bxf6,Qxf6,Re1,Rf8,Re3,Nc5,Rb1,e4,Nh4,Rxf2"
afa3a5918cefc059d9aec836cbdd1603362c9451,mile-lile,dosa15,2020.08.20,White,120+0,Queen's Pawn Game,1735,1479,Time forfeit,Standard,"d4,d5,e3,Nc6,Bd3,Nf6,f4,e5,fxe5,Ne4,Nf3,Be7,O-O,O-O,c3,Bg4,Nbd2,Nxd2,Qxd2,f6,e4,fxe5,exd5,Nb8,Nxe5,Qxd5,Rxf8+,Bxf8,Qf2,Nd7,Bf4,Re8,Nxg4,Nf6,Nxf6+,gxf6,Qg3+,Bg7,Bh6,Qf7,Rf1,Re6,Bc4,Re3,Bxf7+,Kxf7,Qxg7+,Ke6,Qxf6+,Kd5,Bxe3,Kc4,Rf5,Kd3,Qe5,Kc2,Rf2+,Kb1,Qf5+,Kxa2,Qc2,Ka1,b4"
7817da7edf695481a311a43eae60075cc6bbdc9e,dosa15,mile-lile,2020.08.20,White,120+0,Four Knights Game: Ranken Variation,1481,1669,Normal,Standard,"e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,a6,Bxc6,bxc6,d4,exd4,Nxd4,d5,Bf4,Bb7,e5,Ne4,Nxe4,dxe4,O-O,Bc5,Be3,O-O,Qg4,f5,Nxf5,Bxe3,Qxg7#"
6e1b318fa1e3e9f5be654c81198e4700c8e1f44e,mile-lile,dosa15,2020.08.20,Black,120+0,Vienna Game: Vienna Gambit,1500,1485,Normal,Standard,"e4,e5,f4,Nc6,Nc3,Bc5,Nf3,d6,Bc4,Nf6,Bxf7+,Kxf7,Ng5+,Ke7,f5,h6,Nd5+,Kd7,Nxf6+,Qxf6,Ne6,Ke7,Qh5,Bxe6,fxe6,Qf2+,Kd1,Raf8,Qe2,Qxe2+,Kxe2,Rf2+,Kd3,Kxe6,b3,Nb4+,Kc4,a6,a4,c6,c3,b5+,axb5,cxb5#"
1722e2964ef9530ec3e1422cc6b798d40cd4552b,dosa15,FVB49,2020.08.20,Black,300+0,French Defense: Knight Variation,1683,1500,Time forfeit,Standard,"e4,e6,Nf3,d5,d3,dxe4,dxe4,Qxd1+,Kxd1,Bd7,Bd3,Nc6,Nc3,O-O-O,Ke2,f6,Be3,e5,Rhe1,Bg4,h3,Bxf3+,Kxf3,Bb4,Bd2,Nd4+,Ke3,Ne7,Nb5,Bxd2+,Kxd2,Nxb5,Ke2,Nd4+,Kf1,a6,Rad1,Nec6,c3,Ne6,Bc4,Nc5,Bd5,Ne7,Bc4,Rxd1,Rxd1,Rd8,Re1,Rd2,b4,Na4,Be6+,Kb8,c4,Rxa2,c5,Rd2,Re3,Rd4,f3,Rxb4,Rd3,Rd4,Ra3,Nxc5,Bg4,g6,Rc3,b6,Kf2,h5,Bxh5,gxh5,g4,hxg4,fxg4,Ng6,h4,Nxh4"
a8141bbb5f6793995b1dd667b44b54aa10756f50,Atul17,dosa15,2020.08.17,Black,180+0,Four Knights Game: Double Spanish,1500,1500,Time forfeit,Standard,"e4,e5,Nc3,Nf6,Nf3,Nc6,Bb5,Bb4,a3,Bxc3,dxc3,a6,Bxc6,dxc6,Nxe5,Qxd1+,Kxd1,Nxe4,Ke1,O-O,f3,Re8,Bf4,Nd6,Rd1,Bf5,Kf2,f6,Rde1,fxe5,Bxe5,Bxc2,Bxd6,cxd6,Rc1,Bd3,Rhd1,Re2+,Kf1,Rc2+,Ke1,Rxc1,Rxc1,Re8+,Kd2,Bf5,g4,Bg6,Re1,Rxe1,Kxe1,Kf7,Kf2,Kf6,f4,h5,b4,hxg4,Kg3,Kf5,c4,Bf7,c5,dxc5,bxc5,a5,h4,gxh3,Kxh3,Kxf4,a4,Ke4,Kg2,Kd4,Kf1,Kxc5,Ke2,Kc4,Kd2,c5,Kc2,Kb4,Kb2,Kxa4,Kc3,c4,Kd4,Kb3"
7fe9c2ad25eccfeef6b02979ae41fb1b19c99229,dosa15,liviprim,2020.08.17,Black,300+4,Sicilian Defense: French Variation,1770,1500,Normal,Standard,"e4,c5,Nf3,e6,Bc4,a6,Nc3,b5,Be2,Bb7,a3,Nf6,d3,d6,Bg5,Be7,e5,dxe5,Nxe5,Bxg2,Rg1,Bb7,Bh5,Nxh5,Qxh5,O-O,Bh6,Bf6,O-O-O,Nd7,Rde1,Nxe5,Rxe5,Kh8,Bg5,Bxg5+,Rexg5,g6,Qh3,Qd4,Ne2,Qxf2,Kd1,Bf3,Re5,Bxe2+,Rxe2,Qxg1+,Kd2,Qg5+,Re3,Rad8,Ke2,Qh5+,Qf3,Qxf3+,Rxf3,f5,c3,e5,h4,Rfe8,Re3,Kg7,b3,Kf6,a4,bxa4,bxa4,e4,dxe4,Rxe4,Rxe4,fxe4,Ke3,Ke5,c4,Rd3+,Ke2,Rd4,a5,Rxc4,Ke3,Ra4,h5,gxh5,Kd2,Rxa5,Kc3,Ra4,Kb3,Rb4+,Kc3,h4,Kd2,h3,Kc3,h2,Kd2,h1=Q,Ke2,Qf3+,Ke1,Rb1+,Kd2,Qd3#"
f289155dfba3626fb7dd8f7f9b34ca3aff5d9a86,dosa15,borvix,2020.08.17,Black,300+0,Zukertort Opening: Tennison Gambit,1850,1500,Normal,Standard,"e4,d5,Nf3,dxe4,Ng5,Nf6,Nc3,Bf5,d3,Bg4,f3,exf3,Nxf3,Nc6,Be2,e6,Bg5,Be7,O-O,h6,Bxf6,Bxf6,Nd2,Bf5,Bg4,Qd4+,Kh1,Bxg4,Ne2,Bxe2,Qxe2,O-O-O,Nb3,Qxb2,Qe4,Qe5,Qf3,Nd4,Nxd4,Rxd4,Rae1,Qc5,Rb1,b6,Rbc1,Kb8,c3,Rdd8,d4,Qd5,Qd3,e5,Rf5,Bg5,Re1,f6,Re2,Rhe8,Re4,Qxa2,d5,Rxd5,Qe3,Rd1+,Qg1,Rxg1+,Kxg1,Qb1+,Rf1,Qxe4,Kh1,Qe2,h4,Bxh4,Rg1,Bf2,Rc1,Qh5#"
bd021a345cde6b55d4ab7bc50e6639ce627af2be,dosa15,Atul17,2020.08.15,Black,45+0,Three Knights Opening,1333,1500,Time forfeit,Standard,"e4,e5,Nf3,Nc6,Nc3,d6,Bb5,a6,Bxc6+,bxc6,d4,c5,Bg5,f6,Be3,Be7,dxe5,dxe5,Nd5,g5,O-O,h5,h4,Bb7,hxg5,Bxd5,exd5,fxg5,c4,c6,Nxg5,cxd5,Ne6,Qd7,Qxd5,Qxd5,cxd5,Bd6,Nc7+,Kd8,Nxa8,Kc8,Nb6+,Kc7"
c18b5d0869f574fe8d43c98b6073687f0f8500f7,Atul17,dosa15,2020.08.15,Black,45+0,Grob Opening,1500,1333,Time forfeit,Standard,"g4,e5,f4,Nc6,e4,f5,gxf5,d6,Qh5+,g6,Qg5,Nge7,Qf6,Rg8,Bb5,a6,Bxc6+,Nxc6,Qxd8+,Kxd8,Nf3,gxf5,fxe5,fxe4,Nd4,Nxd4,c3,Nc2+,Kd1,Nxa1,Rf1,Bg4+,Ke1,Nc2+,Kf2,dxe5,d3,Bc5+,Kg3,Be2+"
a957e2a06c29090ee9841341a14104f83f332ec7,dosa15,Atul17,2020.08.15,White,45+0,Queen's Pawn Game: Zukertort Variation,1333,1500,Normal,Standard,"d4,d5,Nf3,e6,Bf4,Bc5,e4,Bb4+,c3,Bd6,Nbd2,Bxf4,Bb5+,c6,Bd3,Bxd2+,Nxd2,Nf6,O-O,dxe4,Bxe4,Nxe4,Nxe4,Qd5,Qf3,Bd7,Rfe1,Qf5,Nd6+,Ke7,Nxf5+,Kf6,Nd6+,Ke7,Nf5+,Kf6,Nh4+,Kg5,Re5+,Kh6,Qh5#"
5e1edb64b6f90c9fb5790b1485d4fe394cc5388f,Atul17,dosa15,2020.08.15,Black,45+0,Nimzowitsch Defense: Breyer Variation,1500,1333,Normal,Standard,"e4,e5,Nc3,Nf6,d4,Nc6,Bc4,d5,Nf3,Bg4,h3,Bb4,Qe2,Bxc3+,Bd2,Bxf3,gxf3,Bxd2+,Kxd2,Nxd4,Bxd5,Nxe2,Kxe2,Nxd5,Rhd1,Nf4+,Ke3,Qxd1,Rxd1,O-O,h4,Ng2+,Ke2,Nxh4,Rd7,Rfd8,Rxc7,Rac8,Rxb7,Rxc2+,Ke3,Ng2#"
eaae883cef76dca1012c69a467dbeb065caa2ff9,dosa15,rrr0102,2020.08.15,White,300+5,Queen's Pawn Game: Zukertort Variation,1803,1350,Normal,Standard,"d4,d5,Nf3,Bf5,Bf4,e6,e3,Nf6,c4,c6,Nc3,Nbd7,cxd5,exd5,Bd3,Bxd3,Qxd3,Qb6,b3,Bb4,O-O,O-O,Ne2,Rfe8,Ng3,Ne4,Nxe4,Rxe4,Ng5,Re7,Qxh7+,Kf8,Qh8#"
7ce2bdcefdeb264a98e68236bafe8aaed26d8bbc,chess-ruined-my-life,dosa15,2020.08.15,White,30+0,Gedult's Opening,1500,1204,Time forfeit,Standard,"f3,d5,Nh3,Nc6,Nf2,e5,g3,Nf6,Bg2,Be6,O-O,Bd6,d3,O-O,Nd2,d4,e4,dxe3,Ng4,exd2,Nxf6+,gxf6,Bxd2,Nd4,c3,Bc5,cxd4,Bxd4+,Kh1,Bxb2,Rb1,Ba3,Bc3,Qd6,Bb2,Bd5,Bxa3,Qxa3,Rc1,b6,f4,c5,Bxd5"
ae1caea281ba9d085fe24a1c8615ca4e0b1a46d7,iranianplayer9,dosa15,2020.08.15,White,600+10,Four Knights Game: Scotch Variation Accepted,1350,1500,Normal,Standard,"e4,e5,Nf3,Nf6,Nc3,Nc6,d4,exd4,Nxd4,Bb4,Nxc6,dxc6,Bd3,Be6,Bd2,O-O,O-O,Ng4,Bf4,Bc5,Qf3,Bd6,h3,Bxf4,Qxf4,Qf6,Qxc7,Nh6,e5,Qg5,f4,Qg3,Rf3,Qh4,Qxb7,Bd5,Nxd5,cxd5,Qxd5,Rad8,Qe4,g6,Qb7,a5,Qb6,f5,Qxa5,Nf7,g3,Qe7,a4,g5,Bxf5,gxf4,gxf4,Nh6,Bd3,Rxf4,Rxf4,Qg5+,Kh1,Qxf4,Qxd8+,Qf8,Rg1+,Kf7,Rf1+,Ke6,Qxf8,Kxe5,Qxh6,Kd4,Qxh7,Ke3,Qe4+,Kd2,Rf8,Kc1,b4,Kb2,b5,Ka3,a5,Kb2,b6,Kc3,b7,Kd2,b8=Q,Kc3,Qbe8,Kb2,h4,Ka3,a6,Kb2,a7,Ka2,a8=Q+,Kb1,Qad8,Ka2,Qde7,Kb2,c4,Ka2,c5,Kb2,c6,Ka2,c7,Kb2,c8=Q,Ka2,Qce6+,Kb2,Q6d7,Ka1,h5,Kb2,h6,Ka1,h7,Kb2,h8=Q+,Ka2,Qea4#"
dc5bbcc7f134f8cb69eef9683754104e9b07a3ea,dosa15,Atul17,2020.08.14,White,300+0,King's Pawn Game: Damiano Defense,1500,1500,Normal,Standard,"e4,f6,Nf3,e5,Nc3,Bb4,Bb5,Bxc3,dxc3,c6,Bc4,d5,exd5,cxd5,Qxd5,Qxd5,Bxd5,Ne7,c4,Nbc6,Be3,Bg4,O-O,e4,Bxe4,a6,Bc5,b5,Bxe7,Kxe7,Bxc6,bxc4,Bxa8,Bxf3,Rfe1+,Kf7,Bxf3,Kg6,Re7,Rg8,Rae1,Kf5,Be4+,Kf4,g3+,Kg5,Bxh7,Rh8,Rxg7+,Kh6,Ree7,Rxh7,Rxh7+,Kg6,Reg7+,Kf5,Rh5+,Ke4,Rg4+,Kf3,Rxc4,a5,Rf5+,Ke2,Re4+,Kd2,Rf3,Kxc2,Re2+,Kb1,Rd3,a4,Rd1+,Kxa2,b4+,Kb3,Re4,Kc2,Rdd4,Kc3,Kf1,a3,Rc4+,Kd3,b5,a2,Ra4,f5,Red4+,Kc3,Rdc4+,Kb2,Rcb4+,Ka1,Ra3,f4,Rc3,fxg3,Rc1#"
50645aa65facacab4501f8634550f124a4d78c25,Atul17,dosa15,2020.08.14,Black,300+0,Mieses Opening,1500,1500,Normal,Standard,"d3,d5,e4,e5,d4,Nc6,exd5,Qxd5,Nf3,Nf6,Nc3,Bb4,a3,Qe4+,Qe2,Bxc3+,Bd2,Bxd2+,Kxd2,Qf4+,Qe3,Qg4,h3,Qg6,Nxe5,Nxe5,Qxe5+,Be6,Bb5+,c6,Ba4,O-O,Qd6,Ne4+,Kd3,Nxd6+,Kd2,Nc4+,Kc1,Qg5+,Kb1,Nd2+,Kc1,Nb3+,Kb1,Nxa1,Kxa1,Qd5,Rd1,Qa2#"
1680520b04feb00a5336336b783e18e11c86bd77,Jose600,dosa15,2020.08.14,White,600+0,Queen's Pawn Game: Symmetrical Variation,1500,1555,Normal,Standard,"d4,d5,Nf3,Nf6,c3,Bf5,Nbd2,e6,Qb3,b6,g3,Ne4,Qa4+,Nd7,Bg2,Bd6,O-O,O-O,Nh4,Nxd2,Bxd2,Be4,Bc1,Nf6,f3,Bf5,Nxf5,exf5,Qd1,Qe7,Bg5,h6,Bxf6,Qxf6,e3,Rfe8,Qc1,c5,f4,Rad8,Bxd5,cxd4,cxd4,Qe7,Re1,Bb4,Re2,Rxd5,a3,Bd6,Qc3,Qe6,Rb1,g5,Kg2,gxf4,gxf4,Qg6+,Kh1,Bxf4,Rg1,Qxg1+,Kxg1,Bg5,Qb3,f4,Qxd5,Rxe3,Rxe3,fxe3,Kf1,Kg7,h3,Kg6,Qd7,f6,Qxa7,Kh5,Qxb6,Kh4,Qe6,Kg3,d5,Kh2,Ke2,Kg2,d6,Kg3,d7,f5,d8=Q,Bxd8,Qg8+,Kxh3,Qxd8,f4,Qd7+,Kg3,Qc6,Kg4,Qf3+,Kf5,b4,h5,Qxh5+,Ke4,Qf3+,Ke5,a4,Kd6,Qxf4+,Kd5,Kxe3,Kc6,a5,Kb5,Qd4,Ka4,Qc5,Kb3,a6,Ka4,a7,Kb3,a8=Q,Kb2,b5,Kb3,b6,Kb2,b7,Kb3,b8=R#"
1677bc444db34025c891febba98989867e7f2664,dosa15,masoud10,2020.08.14,Black,1200+10,King's Pawn Game: Busch-Gass Gambit,1891,1500,Normal,Standard,"e4,e5,Nf3,Bc5,Nc3,d6,Bb5+,c6,Bc4,h6,d4,exd4,Nxd4,a6,Be3,Ne7,O-O,g5,Qf3,Rf8,Qh5,Nd7,Ne6,Nf6,Nxd8,Nxh5,Nxf7,Rxf7,Bxf7+,Kxf7,Rad1,Ke6,Bxc5,dxc5,Rd8,Kf7,Rh8,Kg7,Rd8,Ng6,Re1,Ne5,g3,Nf3+,Kf1,Bh3+,Ke2,Nd4+,Ke3,Rxd8,Rd1,Nxc2+,Ke2,Bg4+,Kf1,Bxd1,Nxd1,Rxd1+,Ke2,Rd8,Kf3,Nf6,e5,Nd5,Ke4,Re8,Kf5,Nd4+,Ke4,h5,h3,g4,h4,Kg6,a3,Nf6+,Kf4,Ne2+,Ke3,Rxe5+,Kd2,Nd4,b4,Re2+,Kd3,Rxf2,bxc5,Nb3,Kc4,Nd2+,Kd3,Nd5,a4,Nb4+,Kc3,Rf3+,Kxd2,Rxg3,Kc1,Rg2,Kb1,g3,a5,Rf2,Kc1,g2,Kd1,g1=Q#"
673575a1cf2f86e20734713f185ee23d9d47e55d,dosa15,Atul17,2020.08.13,White,120+0,Four Knights Game: Spanish Variation,1333,1500,Time forfeit,Standard,"e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,d6,d3,a6,Bg5,Bg4,Bxf6,Qxf6,Bxc6+,bxc6,h3,Bh5,O-O,Qg6,g4,Bxg4,hxg4,Qxg4+,Kh1,Qh3+,Nh2,g5,Qg4,Qxg4,Nxg4,Be7,Rg1,Rg8,Raf1,Rg6,Kg2,h5,Ne3,g4,f3,gxf3+,Kxf3,Rxg1,Rxg1,O-O-O,Nf5"
9f4b53626f45c42682f2130bfc9ddcb4a25577ee,Atul17,dosa15,2020.08.13,Black,120+0,Queen's Gambit Accepted,1500,1333,Time forfeit,Standard,"c4,d5,d4,dxc4,Bf4,Nc6,b3,cxb3,Qxb3,Nxd4,Qd3,Bf5,e4,e5,Nf3,Bb4+,Nc3,Nxf3+,Ke2,Nd4+,Ke3,Bxc3,Bxe5,Bxa1,Bxd4,Qg5+,f4,Bxe4,Qxe4+,Qe7,Bb5+,c6,Qxe7+,Nxe7,Bxg7,Rg8"
20af9370cc0cf6fad651846f9a4e0f238dad2535,BoredUser123,dosa15,2020.08.12,White,300+8,Queen's Pawn Game,1500,1500,Normal,Standard,"d4,d5,e3,Nf6,c4,c6,c5,Bf5,Bd3,e6,Bxf5,exf5,Nf3,b6,Ne5,bxc5,O-O,Bd6,Re1,O-O,Ng4,Nxg4,h3,Nf6,g3,Re8,e4,Nxe4,Qh5,g6,Qh6,cxd4,Nd2,Nxd2,Qxd2,Rxe1+,Qxe1,f4,gxf4,Qf6,Kf1,Bxf4,Qe8+,Kg7,Bxf4,Qxf4,Re1,Qf5,Kg2,Qg5+,Kh2,Qf4+,Kg2,a5,Re7,Kh6,Qf8+,Kh5,Rxf7,Qg5+,Kh2,Qe5+,Kg2,h6,Rh7,Qg5+,Kh2,c5,f4,Nd7,Qxa8,Qxf4+,Kg2,Nf6,Rf7,Qe4+,Kh2,Qe5+,Kg2,Ne4,Qxa5,Qg5+,Kh2,Qg3+,Kh1,Nf2+,Rxf2,Qxf2,Qxc5,Qf3+,Kh2,Qe2+,Kg3,Qxb2,Qxd5+,g5,Qf3+,g4,Qxg4#"
206cc6b1d7092caabd9ea2d27dfae4d184aaba0c,dosa15,BoredUser123,2020.08.12,White,300+8,Borg Defense,1500,1500,Normal,Standard,"e4,g5,Nc3,f6,Qh5#"
4b3461108ce80ee0b7de8f91e1ed397610249d3d,picepeiche,dosa15,2020.08.12,White,60+2,Four Knights Game: Spanish Variation,1500,1691,Normal,Standard,"e4,e5,Nf3,Nf6,Nc3,Nc6,Bb5,a6,Be2,Bb4,d3,d6,Bd2,Bg4,h3,Bxf3,Bxf3,O-O,a3,Bxc3,Bxc3,d5,exd5,Nxd5,Bxd5,Qxd5,O-O,Rfe8,Re1,f6,b3,a5,a4,b6,Bd2,Nd4,Be3,Rac8,Qd2,Nf5,c4,Qf7,g4,Nxe3,fxe3,Qg6,Qe2,e4,d4,c5,d5,Rc7,Kh2,f5,Rg1,Qd6+,Kh1,fxg4,Rxg4,Qf6,Rag1,g6,Rf4,Qe5,Qg4,Ree7,Rgf1,Rf7,Rxf7,Rxf7,Qc8+,Kg7,Rxf7+,Kxf7,Qd7+,Kf6,Qd8+,Kf5,Qf8+,Kg5,Qd8+,Qf6,Qxf6+,Kxf6,Kg2,Kg5,Kg3,h5,Kf2,Kf5,Kg3,g5,Kf2,g4,h4,Ke5,Kg3,Kf5,Kf2,Ke5,Kg3,Kf5,Kf2"
aa8ef91eb89c82206846fe90a9753239603da7f2,dosa15,shakkimestari,2020.08.12,White,120+20,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1737,1500,Normal,Standard,"e4,c5,Nf3,Nc6,Bb5,Nd4,Nxd4,cxd4,d3,a6,Bc4,e6,a4,Qa5+,c3,b5,Bb3,Bb7,Bd2,dxc3,Bxc3,Bb4,O-O,Bxc3,Nxc3,Qd8,axb5,axb5,Rxa8,Bxa8,Nxb5,d6,Ba4,Ne7,Nxd6+,Kf8,e5,Bc6,Bxc6,Nxc6,Qf3,Nxe5,Qe3,Qxd6,Re1,Ng6,g3,Ke7,f4,Rd8,f5,Nf8,Qg5+,Ke8,Qxg7,Qxd3,fxe6,Qd4+,Qxd4,Rxd4,exf7+,Kxf7,Re2,Ne6,h4,Rg4,Kh2,h5,Rf2+,Kg6,Kh3,Nc5,Rc2,Ne4,Rc6+,Kf5,b4,Rxg3+,Kh2,Rb3,Rc4,Nd2,Rc5+,Kg4,b5,Nf3+,Kg2,Nxh4+,Kf2,Nf5,Rc4+,Kg5,Rc5,h4,Kg2,Rb4,Kh3,Rb3+,Kg2,Rg3+,Kh2,Rb3,Kg2,Kg4,Kh2,Nd6,Rc2,Nxb5,Rc4+,Kg5,Rc5+,Kg4,Rc4+,Kg5,Rc5+,Kf6,Rc6+,Kf5,Rc5+,Kg4,Rc4+"
85c2ff3bb9ed0104a47198982e60410ddb8be819,dosa15,Valbelluna,2020.08.12,White,900+5,Three Knights Opening,1578,1500,Normal,Standard,"e4,e5,Nf3,Nc6,Nc3,Bb4,a3,Ba5,b4,Bb6,Nd5,d6,Bb5,Bd7,O-O,Nf6,d3,O-O,Bg5,Bg4,h3,Bh5,g4,Bg6,Nh4,a6,Ba4,Bd4,Rb1,b5,Bb3,Ne7,Bxf6,gxf6,Nxf6+,Kg7,g5,Qc8,Qf3,a5,bxa5,Rxa5,Kh2,Rxa3,Nxg6,Nxg6,Qh5,Rh8,Qh6#"
d664e36751746c9e0635513e00be0ced75cb5575,Lyrnso,dosa15,2020.08.12,White,300+2,Ruy Lopez: Exchange Variation,1500,1835,Normal,Standard,"e4,e5,Nf3,Nc6,Bb5,a6,Bxc6,dxc6,h3,Bc5,Nxe5,Qf6,Nf3,Ne7,O-O,O-O,d4,Bb6,Bg5,Qe6,Nc3,Ng6,Re1,c5,d5,Qe8,e5,c6,b3,Ba5,Bd2,cxd5,Nxd5,Bxd2,Qxd2,Be6,Nc7,Qd7,Nxa8,Qxd2,Nxd2,Rxa8,f4,Nxf4,Ne4,Bf5,Nxc5,b6,Na4,Bxc2,Nxb6,Ra7,Rac1,Bf5,Rc4,Nd3,Rd1,f6,Rf1,Rb7,exf6,Kf7,Rxf5,Rxb6,Rc7+,Kg6,f7,Rb8,f8=Q,Rxf8,Rxf8,Ne5,Ra8,a5,Rxa5,Nd3,Raa7,Kf6,Rxg7,h5,Rh7,Kf5,Rxh5+,Ke4,Rh4+,Ke3,Re7+,Kd2,Rhe4,Nc5,Re2+,Kc3,R7e3+,Kd4,Kf2,Ne4+,Kf3,Nc3,Re4+,Nxe4,Rxe4+,Kc3,h4,Kb2,Ra4,Kc3,h5,Kc2,h6,Kd1,h7,Kc1,h8=Q,Kc2,Qd4,Kc1,Rc4+,Kb1,Qd1+,Kb2,Ra4,Kc3,Ke3,Kb2,Kd3"
6b379489afa00d54af093b90cfe549ca9b5e0e96,dosa15,Atul17,2020.08.12,White,120+0,"Queen's Pawn Game: Veresov Attack, Classical Defense",1333,1500,Normal,Standard,"Nf3,d5,d4,e6,Nc3,Nf6,Bg5,Nc6,e4,Be7,exd5,Nxd5,Bxe7,Kxe7,Nxd5+,Kd6,Bc4,Re8,Ne5,exd5,Bb5,a6,Bxc6,bxc6,O-O,a5,Nxf7+,Ke7,Nxd8,Kxd8,Re1,Bg4,Qxg4,Rxe1+,Rxe1,Rb8,Qg5+,Kc8,Re8+,Kb7,Rxb8+,Kxb8,Qxg7,Kb7,Qxh7,Kb6,c3,a4,Qd7,Kb5,a3,Kc4,Qxc6+,Kb3,Qb5+,Kc2,Qxa4+,Kxb2,Qb4+,Kc2,Kf1,c6,Ke2,Kc1,Qa4,c5,Qd1+,Kb2,dxc5,Kxa3,Qc2,d4,c4,d3+,Qxd3+,Kb2,Kd2,Ka2,Kc2,Ka1,Qa3#"
67a6c845ddb1fa88f0e89876c95538b91a154cc5,Atul17,dosa15,2020.08.12,Black,120+0,Polish Opening,1500,1333,Time forfeit,Standard,"b4,d5,d3,e5,e3,Nc6,d4,Nf6,Nc3,exd4,exd4,Qe7+,Nge2,Qxb4,Rb1,Qc4,Ng3,Bg4,Bxc4,Bxd1,Kxd1,O-O-O,Be2,Nxd4,Re1,Nxe2,Rxe2,d4,Nb5,Bc5,Nxa7+,Bxa7,Ne4,Rhe8,Nxf6,Rxe2,Nd7,d3,cxd3,Rxd7,Kxe2,Re7+,Kf1,g5,Be3,Bxe3,fxe3,Rxe3,Re1,Rxd3,Re8+,Kd7,Ke2,Kxe8,Kxd3,Ke7,a4,Ke6,Ke4,f5+,Ke3,Ke5,g3,f4+"
01620410edd2e44901e91aab9d890d24f89fa6ce,dosa15,Atul17,2020.08.12,White,120+0,Van't Kruijs Opening,1333,1500,Normal,Standard,"e3,b5,Bxb5,c6,Bc4,d5,Be2,e6,d4,Qa5+,Nc3,Ba6,Bxa6,Nxa6,Bd2,Qb6,e4,dxe4,Nxe4,Bb4,Bxb4,Qxb4+,c3,Qxb2,Nf3,f5,Nd6+,Ke7,Nc4,Qxc3+,Nfd2,Qb4,O-O,Nf6,Ne5,Rhd8,Nxc6+,Kd7,Nxb4,Nxb4,Qa4+,Kc8,Qxb4,Rb8,Qc5+,Kd7,Nc4,Ke8,Qc6+,Nd7,Qxe6+,Kf8,Nd6,Re8,Qf7#"
